"TIMESTAMP","RECORD","DCS_Model","DCS_Serial","DCS_ABSSpd_Avg","DCS_Direction_Avg","DCS_NorthCur_Avg","DCS_EastCur_Avg","DCS_Heading_Avg","DCS_TiltX_Avg","DCS_TiltY_Avg","DCS_SPstd_Avg","DCS_SigStrength_Avg","DCS_PingCnt_Avg","DCS_AbsTilt_Avg","DCS_MaxTilt_Avg","DCS_StdTilt_Avg"
"2018-10-17 10:50:00",77358,420,720,5.268775,248.9689,-1.665213,-4.651199,66.62476,5.138872,0,-1.680166,4.540639,-23.26261,100,5.489415,7.156943
"2018-10-17 11:00:00",77359,420,720,3.433036,229.1776,-2.259256,-2.57552,104.7377,5.847768,-1.019312,4.177791,-23.04978,100,6.798006,9.36998,1.335689
"2018-10-17 11:10:00",77360,420,720,2.846388,270.8396,0.02302578,-2.731952,122.8808,7.935587,-0.2557654,4.086501,-23.13173,100,8.83973,10.71969,1.006445
"2018-10-17 11:20:00",77361,420,720,3.380147,209.2688,-2.670092,-1.621218,127.4743,8.216382,-4.43285,4.326933,-23.03559,100,9.33808,11.32612,1.256046
"2018-10-17 11:30:00",77362,420,720,4.037626,168.103,-1.284705,-1.487221,122.2362,6.662553,-2.445839,2.38093,-9.307454,38.26825,53.76876,8.212036,4.531692
"2018-10-17 11:40:00",77363,420,720,2.211533,25.89717,1.865644,0.9918464,136.2622,8.809302,-4,0.5529004,4.537478,-23.37083,100,9.921239,12.00048
"2018-10-17 11:50:00",77364,420,720,2.033321,60.45893,0.6067899,1.7404,130.7358,9.881649,0.4350834,2.683768,-9.749689,38.27462,55.85608,11.94566,7.656716
"2018-10-17 12:00:00",77365,420,720,4.3182,50.601,2.780017,3.300686,134.489,10.9851,-5.5,0.300217,4.120359,-24.07623,100,12.41822,14.90624
"2018-10-17 12:10:00",77366,420,720,5.636046,105.3014,-1.496102,5.430619,142.8772,12.22611,0.9592099,2.621699,-9.480557,38.12135,57.9101,15.91495,8.164709
"2018-10-17 12:20:00",77367,420,720,6.235437,100.1961,-1.00614,6.069091,143.9574,13.20446,7.443177,4.818503,-23.86197,100,15.14307,19.79536,2.974496
"2018-10-17 12:30:00",77368,420,720,7.263751,102.5011,-1.090355,6.587776,137.7805,10.45782,-6,0.523887,4.277877,-24.24332,100,12.31221,13.5547
"2018-10-17 12:40:00",77369,420,720,12.13589,116.5517,-5.339355,10.88259,142.9204,13.38717,8.031531,4.585514,-24.30236,100,15.58084,16.90729,0.9508333
"2018-10-17 12:50:00",77370,420,720,13.02064,114.573,-5.451242,11.79987,146.9773,14.08912,0.5423302,2.068292,-9.883457,37.87889,58.53649,16.76351,8.576652
"2018-10-17 13:00:00",77371,420,720,14.41409,115.5922,-6.221903,12.95977,152.1755,15.17288,0.323278,2.366192,-9.57375,38.46542,59.12238,18.64187,9.758489
"2018-10-17 13:10:00",77372,420,720,16.3389,107.6558,-5.006642,15.53668,137.5393,12.61337,8.242201,4.109555,-22.73715,100,15.03335,15.25011,0.2142675
"2018-10-17 13:20:00",77373,420,720,20.3248,110.486,-7.138446,19.02416,139.9613,6.663013,4.463873,-2.030592,-8.963889,38.09862,57.18385,15.41298,8.863616
"2018-10-17 13:30:00",77374,420,720,15.85987,108.475,-4.954758,15.05312,140.6202,12.37792,-0.1975665,2.43304,-10.69932,38.65829,56.56,14.90596,9.476134
"2018-10-17 13:40:00",77375,420,720,12.94854,97.94002,-1.938261,12.76116,131.9114,10.24367,-6,0.8915349,3.918348,-22.49563,100,12.32745,13.03393
"2018-10-17 13:50:00",77376,420,720,21.98812,106.3298,-7.231265,20.20786,143.2602,13.06055,1.192903,2.229759,-8.940661,38.72871,58.87806,15.83057,7.018251
"2018-10-17 14:00:00",77377,420,720,19.17044,110.1786,-6.767638,17.81202,145.2669,14.0633,9.666411,4.591804,-22.00771,100,17.01935,17.58014,0.367489
"2018-10-17 14:10:00",77378,420,720,23.13755,117.6366,-10.78641,20.37018,150.3171,14.71502,1.24683,2.331794,-9.03314,39.40933,59.95225,18.11025,8.446883
"2018-10-17 14:20:00",77379,420,720,20.33369,122.7674,-10.80281,17.07819,155.8855,15.82567,4.353432,2.906955,-8.103277,39.92952,58.80614,19.45922,11.17002
"2018-10-17 14:30:00",77380,420,720,19.26502,103.0597,-4.355527,18.57528,130.4583,11.43759,-0.6063185,2.015736,-7.966644,39.67141,56.26258,14.28821,8.146865
"2018-10-17 14:40:00",77381,420,720,15.44888,96.83447,-1.77625,15.24269,136.3014,10.76719,-7.62903,2.256886,-8.21682,39.07362,56.78289,13.67461,7.183486
"2018-10-17 14:50:00",77382,420,720,16.19512,105.3343,-4.885643,15.29956,139.6166,12.741,9.02104,4.067476,-20.90551,100,15.57192,17.2706,0.9537621
"2018-10-17 15:00:00",77383,420,720,19.80598,103.3296,-4.573746,19.27054,131.3037,10.3578,0.3894911,2.500779,-7.961237,40.15009,56.45787,13.28226,7.049034
"2018-10-17 15:10:00",77384,420,720,16.72299,90.63763,-0.3561365,16.61504,121.7746,9.062838,0.6847059,2.703076,-7.493975,40.59249,56.03961,12.21977,6.077103
"2018-10-17 15:20:00",77385,420,720,18.2114,92.83,-1.922987,17.15775,119.3691,9.68511,1.207163,419831.3,-7.547411,40.36288,57.17191,13.26115,5.91375
"2018-10-17 15:30:00",77386,420,720,22.18926,113.3018,-8.711603,20.32612,146.3592,12.95338,0.6012301,2.187547,-7.290413,40.14516,58.49231,16.56807,8.314285
"2018-10-17 15:40:00",77387,420,720,20.31784,101.0309,-3.987713,19.8922,131.3523,9.899549,0.6402134,2.432167,-7.47874,40.11102,57.01015,13.12899,7.584688
"2018-10-17 15:50:00",77388,420,720,16.18835,83.0666,2.017753,15.89184,125.8211,8.231052,-0.2246044,4.186481,-20.97721,100,10.72821,11.59927,0.6426203
"2018-10-17 16:00:00",77389,420,720,14.46175,80.64673,2.457388,14.13111,116.9646,7.256372,-5.5,424275.1,4.365506,-22.3959,100,9.437103,9.686561
"2018-10-17 16:10:00",77390,420,720,14.03426,68.51693,5.139273,13.05931,107.9049,6.256714,-5,183801.2,4.387361,-21.20111,100,8.268486,8.787106
"2018-10-17 16:20:00",77391,420,720,16.50632,75.85123,4.025566,15.97535,116.7306,6.600421,-4.5,0.8050715,4.263334,-21.67335,100,8.464014,8.933416
"2018-10-17 16:30:00",77392,420,720,13.44019,79.94031,2.382564,13.19051,121.8827,8.321139,-6,345009.5,4.339774,-22.13667,100,10.47536,11.28249
"2018-10-17 16:40:00",77393,420,720,16.46578,95.66637,-1.61118,16.36711,130.9382,9.792175,7.500958,4.290483,-22.32109,100,12.31503,12.77992,0.3690687
"2018-10-17 16:50:00",77394,420,720,13.63985,87.32774,0.02912557,13.10955,127.3203,8.760315,1.592454,22079.69,-9.008734,37.51176,56.69683,11.2771,4.839005
"2018-10-17 17:00:00",77395,420,720,14.49635,91.37807,-0.3467546,14.4911,125.2097,9.234803,0.9794731,2.636037,-9.233915,38.41063,56.3397,12.08071,6.14384
"2018-10-17 17:10:00",77396,420,720,13.62657,76.89741,2.619443,13.00058,105.2202,7.477427,1.336339,2.334763,-9.812559,38.22783,55.61554,9.52732,3.982459
"2018-10-17 17:20:00",77397,420,720,9.331635,71.80125,2.979091,8.835497,116.7686,6.165534,-4,461262,4.1464,-24.26558,100,7.645914,8.148397
"2018-10-17 17:30:00",77398,420,720,10.15607,57.61224,5.392932,8.48965,116.4722,6.029384,-4,107898.8,4.29555,-24.222,100,7.458707,7.890362
"2018-10-17 17:40:00",77399,420,720,7.846285,61.5561,3.757582,6.875222,105.599,5.590697,-3.5,138678.9,3.933196,-25.59871,100,6.872907,7.158836
"2018-10-17 17:50:00",77400,420,720,6.166327,48.62663,4.112164,4.379272,84.91637,4.257487,-3,0.3007865,4.06395,-24.59332,100,5.386374,5.677249
"2018-10-17 18:00:00",77401,420,720,5.013865,58.49397,2.707151,4.124804,103.5111,3.793525,-2,918407.4,4.048185,-25.10206,100,4.787116,5.200483
"2018-10-17 18:10:00",77402,420,720,2.266815,73.26915,0.4280002,2.151396,117.085,3.300198,-2,411505.4,4.027211,-25.17197,100,4.331948,4.484416
"2018-10-17 18:20:00",77403,420,720,2.966017,196.6489,2.138756,-0.1289685,129.3049,3.256796,0.3256135,2.600004,-10.75513,37.42031,52.23154,4.260282,2.088931
"2018-10-17 18:30:00",77404,420,720,2.170089,126.4091,-1.180608,-1.360775,184.1241,2.955121,-2.347065,2.592786,-10.91884,37.13406,52.01507,4.074309,2.091159
"2018-10-17 18:40:00",77405,420,720,8.63301,238.0624,-4.558249,-7.324523,214.3215,4.534184,-3.234782,3.961523,-24.74793,100,5.570214,5.880329,0.1535323
"2018-10-17 18:50:00",77406,420,720,12.22739,232.6096,-7.459974,-9.667157,226.4298,5.474936,-0.06918645,4.44995,-26.6934,100,6.648962,7.167075,0.2481122
"2018-10-17 19:00:00",77407,420,720,12.36824,234.243,-7.170296,-10.05188,226.7566,10.00554,1.230757,4.254794,-27.27414,100,12.13962,12.59848,0.3581802
"2018-10-17 19:10:00",77408,420,720,17.76905,227.5273,-11.967,-12.9555,233.1326,11.21779,-0.1238756,4.191171,-25.55205,100,13.43214,13.81804,0.2489994
"2018-10-17 19:20:00",77409,420,720,17.25496,223.8888,-12.34654,-11.95058,238.9146,10.69593,-7.346385,4.211743,-26.69079,100,12.95535,13.21688,0.2879534
"2018-10-17 19:30:00",77410,420,720,15.78962,230.7386,-9.992113,-12.22234,231.948,9.85333,-0.2168345,4.655478,-26.19003,100,11.99634,13.0894,0.7474612
"2018-10-17 19:40:00",77411,420,720,15.9549,227.6448,-10.82011,-11.69566,234.7859,3.383363,-1.1348,-1.813776,-11.00223,36.67343,53.27127,10.06609,7.241998
"2018-10-17 19:50:00",77412,420,720,15.75129,221.1092,-11.79102,-10.33272,238.3463,9.297736,0.2406862,4.27796,-27.91309,100,11.56689,12.45903,0.4635828
"2018-10-17 20:00:00",77413,420,720,16.86906,221.7856,-12.57364,-11.24559,226.0514,12.36984,-8.389761,4.156438,-26.4362,100,14.92191,15.26367,0.2289084
"2018-10-17 20:10:00",77414,420,720,18.59925,220.1973,-14.19779,-11.9702,227.0544,13.27103,9.236257,4.360091,-27.29386,100,16.13091,16.41509,0.1771599
"2018-10-17 20:20:00",77415,420,720,17.47335,216.8283,-13.92533,-10.49541,227.6035,13.37347,9.488708,4.469274,-26.54625,100,16.35854,16.73689,0.2441763
"2018-10-17 20:30:00",77416,420,720,20.21373,217.7663,-15.85145,-12.15048,226.1659,14.76761,-10.59163,4.4702,-26.62959,100,18.13051,18.49714,0.2324801
"2018-10-17 20:40:00",77417,420,720,15.96177,218.3259,-12.42534,-9.879355,223.7145,12.68864,8.544793,4.438488,-25.94333,100,15.26627,15.54595,0.1565226
"2018-10-17 20:50:00",77418,420,720,14.0343,225.7681,-9.76617,-10.07784,221.916,11.76692,-8.282488,4.718744,-25.54983,100,14.36082,15.80082,0.9118677
"2018-10-17 21:00:00",77419,420,720,17.15653,219.5475,-13.25592,-10.84352,225.6422,11.50491,0.4065883,4.103672,-25.40865,100,13.87397,14.19196,0.2106678
"2018-10-17 21:10:00",77420,420,720,14.78716,217.3561,-11.75828,-8.905972,226.9554,5.512108,-2.672981,-1.383856,-10.31311,37.6155,55.9051,12.25928,6.419738
"2018-10-17 21:20:00",77421,420,720,14.16607,216.974,-11.16501,-8.132463,226.1901,9.925463,-6.399995,4.061248,-24.14816,100,11.79504,12.01697,0.1470231
"2018-10-17 21:30:00",77422,420,720,13.80118,221.4813,-10.23581,-9.227152,227.3852,9.952152,-0.9383504,4.219585,-25.13418,100,11.82074,12.23699,0.2620529
"2018-10-17 21:40:00",77423,420,720,11.2353,209.1971,-9.654321,-5.372695,227.7325,8.759445,-5.321654,4.556273,-24.93138,100,10.24058,10.87259,0.4517361
"2018-10-17 21:50:00",77424,420,720,11.89458,218.5955,-9.224147,-7.458435,227.5719,9.971994,6.344177,4.366605,-24.12052,100,11.80657,12.05611,0.2128351
"2018-10-17 22:00:00",77425,420,720,14.93326,210.8309,-12.83347,-7.616568,230.3286,10.08517,-0.3579216,4.4333,-24.92382,100,11.97393,12.34006,0.202004
"2018-10-17 22:10:00",77426,420,720,9.686188,205.4517,-8.749983,-4.109309,225.3936,9.191228,2.56451,-0.9435114,-9.8705,37.81034,55.13874,10.90129,5.807518
"2018-10-17 22:20:00",77427,420,720,12.04637,214.4798,-9.917531,-6.837021,225.9678,9.841684,-0.3261356,4.4477,-23.90799,100,11.53953,12.01768,0.3055499
"2018-10-17 22:30:00",77428,420,720,13.23849,217.1287,-10.5779,-7.92484,226.1416,10.47818,0.1528599,4.379526,-23.96455,100,12.39668,12.55679,0.1020118
"2018-10-17 22:40:00",77429,420,720,11.87906,213.8724,-9.754934,-6.743715,227.375,9.303339,-5.768102,3.946171,-24.13235,100,10.9338,11.11134,0.1387244
"2018-10-17 22:50:00",77430,420,720,14.66532,212.4244,-12.37259,-7.858634,227.3135,9.180892,-5.604725,4.396325,-23.96994,100,10.74481,11.06481,0.1891603
"2018-10-17 23:00:00",77431,420,720,12.12069,214.9779,-9.899551,-6.80981,228.3469,8.626302,-0.1117976,4.370494,-23.46215,100,10.20978,10.3441,0.08874437
"2018-10-17 23:10:00",77432,420,720,13.86388,207.7854,-12.26529,-6.420181,228.1001,9.0272,-0.1284139,4.731041,-22.98417,100,10.5917,10.8555,0.1895624
"2018-10-17 23:20:00",77433,420,720,12.69001,209.6933,-10.85246,-6.074325,226.0716,8.857749,-5.560091,4.711754,-22.57991,100,10.44824,10.65199,0.1722094
"2018-10-17 23:30:00",77434,420,720,13.59677,212.0867,-11.51937,-7.223262,227.334,8.990451,-5.752962,4.114184,-22.5932,100,10.66237,10.87576,0.1487251
"2018-10-17 23:40:00",77435,420,720,13.77006,212.6268,-11.53772,-7.479094,223.7456,9.847631,-6.451051,4.720977,-22.25182,100,11.75706,11.91535,0.1119441
"2018-10-17 23:50:00",77436,420,720,14.4279,222.457,-10.51812,-9.57506,221.8113,9.600332,6.331168,4.375721,-22.13069,100,11.48811,11.73564,0.1412321
"2018-10-18 00:00:00",77437,420,720,11.47174,213.6402,-9.526318,-6.325294,220.4677,9.344773,-5.650911,4.086257,-21.89783,100,10.9094,11.27698,0.2648626
"2018-10-18 00:10:00",77438,420,720,11.46387,218.74,-8.874308,-7.176247,223.2597,9.942887,6.47113,4.310674,-22.31823,100,11.84781,12.26736,0.2912557
"2018-10-18 00:20:00",77439,420,720,12.19376,221.1609,-9.157866,-8.042271,221.2744,9.566434,5.928745,4.674616,-22.41097,100,11.24092,11.65612,0.2406191
"2018-10-18 00:30:00",77440,420,720,11.02746,215.221,-9.011506,-6.354815,227.3513,8.670908,-5.493062,4.486728,-22.38675,100,10.25411,10.4142,0.1197476
"2018-10-18 00:40:00",77441,420,720,11.42652,215.4606,-9.32188,-6.514439,229.4047,8.935525,-0.5314939,4.592882,-22.70004,100,10.56393,10.91533,0.23051
"2018-10-18 00:50:00",77442,420,720,12.03273,220.8454,-9.105944,-7.853192,226.1333,8.732759,5.12885,4.57048,-22.47922,100,10.11854,10.57904,0.3259163
"2018-10-18 01:00:00",77443,420,720,12.72207,218.9133,-9.83173,-7.978224,226.4073,8.694239,0.4721791,4.311107,-22.58493,100,10.21325,10.34612,0.1094427
"2018-10-18 01:10:00",77444,420,720,10.14906,232.1402,-6.174448,-8.004662,225.6223,8.571426,2.593435,-0.5452995,-9.040475,38.49355,55.01372,10.15419,5.197122
"2018-10-18 01:20:00",77445,420,720,10.75469,234.2541,-6.278423,-8.729389,227.7457,8.787693,-5.745135,4.16226,-22.9148,100,10.48787,10.65141,0.1454484
"2018-10-18 01:30:00",77446,420,720,10.21243,240.3994,-5.026237,-8.882422,228.595,8.439565,-5.497017,4.04419,-23.11606,100,10.06189,10.28807,0.1652228
"2018-10-18 01:40:00",77447,420,720,9.33203,234.3049,-5.447947,-7.576051,225.3111,7.950438,-5.010652,4.346663,-23.07519,100,9.389598,9.568659,0.115259
"2018-10-18 01:50:00",77448,420,720,9.690989,236.5002,-5.355551,-8.076074,226.0735,7.269466,-2.27667,-0.2870474,-9.5387,37.7954,54.2862,8.695898,4.434496
"2018-10-18 02:00:00",77449,420,720,8.036109,244.9209,-3.502822,-7.105087,228.3604,7.215446,-4.492035,4.39456,-23.94663,100,8.493604,8.6292,0.08077512
"2018-10-18 02:10:00",77450,420,720,6.81594,240.1339,-3.457237,-5.84911,228.2618,6.162086,-0.2492806,3.900889,-23.59559,100,7.332034,7.445018,0.06477012
"2018-10-18 02:20:00",77451,420,720,5.808908,250.615,-1.967905,-5.419446,232.7422,5.187469,-1.763542,0.8372905,-9.679417,37.83074,53.22509,6.302075,3.101129
"2018-10-18 02:30:00",77452,420,720,2.686458,273.324,0.09209871,-2.665127,239.9205,4.540587,0.04298401,4.244987,-22.71408,100,5.53872,5.593035,0.03646072
"2018-10-18 02:40:00",77453,420,720,1.872905,46.89186,1.352646,1.270121,235.0087,3.847096,-2,868974.4,4.560773,-24.23285,100,4.798431,4.919982
"2018-10-18 02:50:00",77454,420,720,1.221315,80.4399,0.2314084,1.19276,226.5696,3.318019,-2,237938.3,4.308197,-23.37726,100,4.205842,4.330722
"2018-10-18 03:00:00",77455,420,720,5.091591,66.8038,1.902457,4.409258,67.78523,3.253648,-2.436604,2.443359,-9.335054,37.8072,52.21136,4.41432,2.236093
"2018-10-18 03:10:00",77456,420,720,5.880706,67.10246,2.309508,5.405153,65.0671,3.712977,2.923354,4.486443,-24.34007,100,4.725631,4.803251,0.05006643
"2018-10-18 03:20:00",77457,420,720,7.956066,50.08825,4.937263,6.167369,68.37542,4.343629,-3,159920.5,4.406592,-24.12295,100,5.386968,5.506972
"2018-10-18 03:30:00",77458,420,720,11.46043,65.00548,4.836495,10.38835,76.56725,5.256721,-3,187875.3,4.370632,-24.61169,100,6.331401,6.425858
"2018-10-18 03:40:00",77459,420,720,13.2771,80.40028,2.191798,13.08364,88.67199,6.019107,-3.851257,2.058774,-10.22886,37.91222,53.35465,7.250235,3.920788
"2018-10-18 03:50:00",77460,420,720,14.74896,83.89922,1.54363,14.6114,92.32827,6.963967,-4,169930.4,4.305586,-25.24616,100,8.317735,8.459505
"2018-10-18 04:00:00",77461,420,720,15.96891,83.25078,1.906637,15.85236,100.1267,7.540591,-4,474621.9,4.211416,-25.68373,100,8.995768,9.134121
"2018-10-18 04:10:00",77462,420,720,17.5193,86.05571,1.243402,17.46865,101.6119,7.903448,-5.24894,2.273608,-10.7679,37.3083,55.00068,9.532831,4.651787
"2018-10-18 04:20:00",77463,420,720,16.44483,82.92546,2.049356,16.30943,93.43041,7.208527,-4.5,0.5865939,4.228133,-24.12729,100,8.815348,9.012543
"2018-10-18 04:30:00",77464,420,720,12.56622,83.40147,1.45163,12.47793,96.8156,7.196431,-4.5,690169.4,5.245479,-21.49677,100,8.865942,9.006168
"2018-10-18 04:40:00",77465,420,720,12.42916,79.417,2.144438,12.20841,95.29688,6.608376,-4,18760.79,4.291709,-22.98451,100,7.883093,8.035625
"2018-10-18 04:50:00",77466,420,720,11.27787,68.09189,4.208872,10.4545,70.22804,5.629415,-4,79998.54,4.338984,-22.91219,100,6.974424,7.123054
"2018-10-18 05:00:00",77467,420,720,12.97822,66.94695,5.0839,11.94096,71.62769,5.104367,-3,314612.9,4.174651,-23.72693,100,6.335462,6.51403
"2018-10-18 05:10:00",77468,420,720,11.55281,71.31461,3.701945,10.93172,74.84374,5.065921,0.2879624,267966.9,-9.731277,38.34967,53.1083,6.241607,3.129788
"2018-10-18 05:20:00",77469,420,720,12.32172,72.13157,3.787716,11.72395,74.48766,5.213442,-3.802639,65713.74,-9.961554,37.77766,53.08193,6.53682,3.535029
"2018-10-18 05:30:00",77470,420,720,12.35468,72.17365,3.671855,11.78177,71.1961,5.239632,-3.498983,2.368663,-10.24451,37.73627,53.36607,6.544921,3.238423
"2018-10-18 05:40:00",77471,420,720,9.382876,67.03468,3.649964,8.643119,67.73149,5.168988,-3.350124,2.308841,-10.62182,37.46053,53.28288,6.372858,3.09288
"2018-10-18 05:50:00",77472,420,720,11.02963,63.74938,4.758665,9.923789,64.60703,4.694293,-3,260354.6,4.508606,-25.4563,100,5.799173,6.011424
"2018-10-18 06:00:00",77473,420,720,10.33666,63.53634,4.613906,9.248098,71.84734,4.79046,-3,0.3294375,4.324941,-25.8061,100,5.832219,5.955173
"2018-10-18 06:10:00",77474,420,720,7.355187,53.79801,4.269259,5.79616,56.15243,4.426006,-3.167542,2.130068,-10.84258,36.85094,52.72312,5.56374,2.928709
"2018-10-18 06:20:00",77475,420,720,8.257656,58.60186,4.319133,7.036328,62.16878,3.661275,-2.5,0.4219985,4.115141,-26.53406,100,4.684478,4.797277
"2018-10-18 06:30:00",77476,420,720,5.549663,58.34318,2.914404,4.722799,51.93799,3.132861,-2.348566,429355.6,-11.19917,36.85978,52.08044,4.210241,2.173534
"2018-10-18 06:40:00",77477,420,720,2.777924,75.67575,0.7262928,2.645999,56.61962,2.388949,-2.170567,2.300214,-11.60675,36.51726,51.60704,3.480971,1.879105
"2018-10-18 06:50:00",77478,420,720,5.254599,200.4333,-4.234764,-1.990129,207.0133,4.793872,0.5194365,2.291981,-10.94644,36.22559,52.92845,5.727099,2.810693
"2018-10-18 07:00:00",77479,420,720,8.723726,252.1964,-2.580338,-8.24479,211.3488,4.985405,3.533547,4.13595,-25.98335,100,6.108479,6.295211,0.1261279
"2018-10-18 07:10:00",77480,420,720,7.39264,250.3472,-2.496169,-6.956332,204.4327,3.768385,-2.730608,4.555214,-28.08776,100,4.654633,4.790763,0.103465
"2018-10-18 07:20:00",77481,420,720,8.98368,245.2423,-3.780849,-8.123773,217.5802,5.144429,-0.07028449,4.099621,-28.84211,100,6.096365,7.222288,0.5236589
"2018-10-18 07:30:00",77482,420,720,11.43942,243.5292,-5.048053,-9.930363,223.5648,6.778569,-0.7093335,4.153226,-29.12583,100,8.080632,8.301862,0.1725335
"2018-10-18 07:40:00",77483,420,720,11.35213,231.2534,-7.070714,-8.863221,226.7116,6.250608,-1.805839,0.3749964,-12.48051,36.96524,53.68438,7.454702,3.972592
"2018-10-18 07:50:00",77484,420,720,11.63443,232.3705,-7.104889,-9.210946,224.7679,4.915323,3.298423,4.456707,-27.3547,100,5.931261,6.368415,0.3726639
"2018-10-18 08:00:00",77485,420,720,12.31241,227.6604,-8.278734,-9.050313,242.492,4.523653,-3.643401,4.153609,-27.77011,100,5.820971,7.686471,1.079308
"2018-10-18 08:10:00",77486,420,720,11.32259,239.3765,-5.767896,-9.718776,211.6065,2.250633,0.1101755,4.006149,-29.32116,100,3.816901,4.764501,0.5355335
"2018-10-18 08:20:00",77487,420,720,10.59657,235.1352,-6.040672,-8.67601,224.8798,2.188037,0.4507456,4.195055,-29.46359,100,3.695436,4.895782,0.7561234
"2018-10-18 08:30:00",77488,420,720,11.96048,233.0869,-7.175734,-9.564654,221.6184,4.51968,0.124884,3.914681,-28.51822,100,5.599772,7.262444,1.023296
"2018-10-18 08:40:00",77489,420,720,12.9117,255.1027,-3.340233,-12.46424,201.3489,3.062244,-4.333001,4.14535,-26.06335,100,5.346527,6.406585,0.774377
"2018-10-18 08:50:00",77490,420,720,9.417397,270.18,-0.3392544,-9.317649,172.2131,4.600877,-0.2248955,3.894957,-24.08493,100,6.171915,8.482749,1.211868
"2018-10-18 09:00:00",77491,420,720,10.13301,268.4493,-0.2471387,-10.12659,161.3468,4.177201,3.736127,4.503592,-25.04318,100,5.842569,8.455205,1.162621
"2018-10-18 09:10:00",77492,420,720,10.80396,245.7023,-4.381546,-9.832498,192.0353,6.110363,-2.848832,4.054204,-23.89327,100,6.785304,7.858582,0.7056648
"2018-10-18 09:20:00",77493,420,720,10.47894,258.3488,-1.819563,-10.11584,189.6037,5.619317,-0.145888,4.255247,-24.25705,100,6.431227,7.940964,0.8486488
"2018-10-18 09:30:00",77494,420,720,12.21976,249.7456,-4.140275,-11.46704,192.361,4.807797,-0.7494099,4.207583,-24.57963,100,6.691803,8.732575,1.328783
"2018-10-18 09:40:00",77495,420,720,12.59559,241.9746,-5.211827,-11.09105,211.2092,5.376186,0.6114904,4.435553,-24.78359,100,7.053933,8.97447,1.357471
"2018-10-18 09:50:00",77496,420,720,8.860096,249.9335,-3.099255,-8.252406,189.9755,3.902484,3.378388,4.10383,-24.92227,100,5.294455,6.487837,0.89381
"2018-10-18 10:00:00",77497,420,720,9.61499,266.9954,-0.5314944,-9.572974,165.1734,4.291084,0.80811,2.698828,-10.28642,37.62434,53.3857,7.122141,4.430321
"2018-10-18 10:10:00",77498,420,720,9.110106,245.7542,-3.745028,-8.304517,178.7222,3.547764,-1.913884,0.121846,-10.21562,37.95192,52.81427,6.119566,4.16954
"2018-10-18 10:20:00",77499,420,720,7.318819,274.8671,0.6269769,-7.291157,140.8321,4.167216,-0.365656,2.574581,-10.63376,37.46023,52.65611,6.613603,3.848426
"2018-10-18 10:30:00",77500,420,720,9.263262,282.6639,1.9119,-9.032626,132.4079,4.97811,0.9753129,2.519073,-9.791734,37.43043,53.64607,7.998871,5.360707
"2018-10-18 10:40:00",77501,420,720,10.69131,266.5795,-0.6605644,-10.66971,124.634,4.767763,-3.926381,4.425521,-25.17804,100,6.230912,8.966002,1.219926
"2018-10-18 10:50:00",77502,420,720,6.224725,254.5614,-1.576472,-6.019465,150.8973,3.596622,-0.233381,4.175499,-22.94481,100,5.010512,6.289839,0.7620744
"2018-10-18 11:00:00",77503,420,720,10.81694,272.2627,0.706856,-10.38395,133.8178,5.505594,-0.05622995,4.496397,-25.01771,100,6.868495,9.934237,1.625506
"2018-10-18 11:10:00",77504,420,720,8.005027,263.259,-0.9562353,-7.926058,137.7852,3.870969,-3.562184,4.85144,-23.38552,100,5.325741,7.889899,1.638275
"2018-10-18 11:20:00",77505,420,720,8.066973,256.9431,-1.818832,-7.702822,143.0772,4.046616,-2.077178,0.01907659,-9.587119,38.10315,52.87717,6.939644,4.954493
"2018-10-18 11:30:00",77506,420,720,4.805923,258.4122,-0.9711735,-4.697242,130.0508,3.731079,-3.311843,4.255226,-23.5062,100,5.07919,6.335064,0.9419963
"2018-10-18 11:40:00",77507,420,720,4.405528,197.3276,-2.915991,-1.711413,151.9708,4.544325,-0.4537134,4.510095,-23.2874,100,5.60306,6.994416,0.8955336
"2018-10-18 11:50:00",77508,420,720,5.711081,227.2173,-3.860993,-4.202059,123.7064,6.690048,-4.311306,4.447199,-22.48299,100,7.970222,10.77242,1.645299
"2018-10-18 12:00:00",77509,420,720,6.002735,237.403,-3.200553,-5.076783,99.57498,6.611866,-3.462947,4.468641,-22.35406,100,7.484212,9.551963,1.588503
"2018-10-18 12:10:00",77510,420,720,2.887552,204.0542,-2.658894,-1.114884,134.4548,5.462554,0.251978,4.536798,-21.8359,100,6.920509,9.606063,1.483402
"2018-10-18 12:20:00",77511,420,720,4.569304,236.6735,-2.69402,-3.607862,120.9117,5.576913,-3.717359,4.477774,-21.94633,100,6.760097,8.820833,1.214418
"2018-10-18 12:30:00",77512,420,720,4.14203,247.6565,-1.977057,-3.456087,126.3286,6.153532,-3.830365,4.536495,-22.11197,100,7.306656,9.644901,1.546878
"2018-10-18 12:40:00",77513,420,720,6.084734,249.2966,-2.084836,-5.241792,125.0687,8.728792,-4.15968,2.492004,-8.563096,38.82829,54.75839,12.43709,7.629049
"2018-10-18 12:50:00",77514,420,720,3.5946,247.3127,-1.61477,-3.105916,116.0835,5.551406,-3.158957,4.150517,-22.61531,100,6.413751,7.770369,0.9800996
"2018-10-18 13:00:00",77515,420,720,4.15466,220.0188,-2.807329,-2.838302,131.1806,3.464204,0.01554549,4.201058,-22.19413,100,4.686686,5.482884,0.4950806
